Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19740403.21.32,Summary,4/3/74,22:30:00,3,Kentucky,-,-,3,0,0,10,28.8,Russell,Pulaski,Rockcastle,-,-,-,-,-,-,-,-,-,-,,37.02,-84.87,37.25,-84.43,1,32,227,Unmodified
19740403.47.32,Summary,4/3/74,22:30:00,3,Tennessee,-,-,3,3,120,400,9.4,Overton,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.35,-85.38,36.43,-85.25,1,32,228,Unmodified
19740403.47.33,Summary,4/3/74,22:45:00,3,Tennessee,-,-,1,0,1,100,7.2,Warren,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.75,-85.83,35.82,-85.73,1,33,229,Unmodified
19740403.47.34,Summary,4/3/74,22:45:00,3,Tennessee,-,-,1,0,0,100,3,White,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.03,-85.4,36.05,-85.35,1,34,230,Unmodified
19740403.47.35,Summary,4/3/74,22:50:00,3,Tennessee,-,-,3,0,11,350,12.2,Morgan,Scott,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.25,-84.67,36.37,-84.5,1,35,231,Unmodified
19740403.47.36,Summary,4/3/74,22:50:00,3,Tennessee,-,-,3,0,21,400,13,Scott,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.48,-84.6,36.58,-84.4,1,36,232,Unmodified
19740403.47.37,Summary,4/3/74,23:30:00,3,Tennessee,-,-,2,0,28,300,16.2,White,Cumberland,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.93,-85.33,36.02,-85.07,1,37,233,Unmodified
19740403.47.38,Summary,4/3/74,23:30:00,3,Tennessee,-,-,1,2,21,150,1,Knox,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.1,-83.77,-,-,1,38,234,Unmodified
19740404.47.39,Summary,4/4/74,0:30:00,3,Tennessee,-,-,0,0,0,200,8.7,Anderson,Union,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.2,-84.07,36.23,-83.92,1,39,235,Unmodified
19740404.47.40,Summary,4/4/74,1:00:00,3,Tennessee,-,-,0,0,0,27,4.5,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.13,-83.62,36.13,-83.53,1,40,236,Unmodified
19740404.51.1,Summary,4/4/74,1:20:00,3,Virginia,-,-,1,0,0,17,7.3,Dickenson,Buchanan,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.25,-82.42,37.3,-82.3,1,1,237,Unmodified
19740404.51.2,Summary,4/4/74,1:21:00,3,Virginia,-,-,0,0,0,17,8.6,Lee,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,36.68,-83.07,36.72,-82.92,1,2,238,Unmodified
19740404.47.41,Summary,4/4/74,1:30:00,3,Tennessee,-,-,0,0,0,27,0.5,Hawkins,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.4,-83.03,-,-,1,41,239,Unmodified
19740404.47.42,Summary,4/4/74,2:00:00,3,Virginia,Tennessee,-,0,0,2,2500,18,Bristol,Sullivan,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.52,-82.5,36.62,-82.2,2,42,240,Unmodified
19740404.54.1,Summary,4/4/74,2:05:00,3,West Virginia,-,-,1,0,0,10,0.1,McDowell,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.38,-81.55,-,-,1,1,241,Unmodified
19740404.54.2,Summary,4/4/74,2:16:00,3,West Virginia,-,-,1,0,9,10,4.9,Wyoming,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.57,-81.45,37.6,-81.37,1,2,242,Unmodified
19740404.54.3,Summary,4/4/74,2:20:00,3,West Virginia,-,-,3,0,12,10,9.2,Raleigh,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.67,-81.27,37.7,-81.1,1,3,243,Unmodified
19740404.54.5,Summary,4/4/74,2:26:00,3,West Virginia,-,-,3,1,11,10,32.2,Raleigh,Fayette,Greenbrier,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.8,-81.02,38.02,-80.48,1,5,244,Unmodified
19740404.51.4,Summary,4/4/74,3:00:00,3,Virginia,-,-,3,1,4,177,8.4,Washington,Smyth,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.85,-81.92,36.88,-81.77,1,4,245,Unmodified
19740404.54.6,Summary,4/4/74,3:00:00,3,West Virginia,-,-,0,0,0,10,0.1,Summers,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.67,-80.92,-,-,1,6,246,Unmodified
19740404.54.4,Summary,4/4/74,3:25:00,3,West Virginia,-,-,1,0,0,10,0.1,Barbour,-,-,-,-,-,-,-,-,-,-,-,-,,37.77,-81.17,-,-,1,4,247,Unmodified
19740404.51.5,Summary,4/4/74,4:40:00,3,Virginia,-,-,1,0,0,17,15.2,Augusta,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,38.15,-79.17,38.25,-78.92,1,5,248,Unmodified
19740404.51.6,Summary,4/4/74,5:00:00,3,Virginia,-,-,2,0,0,177,6.5,Roanoke,Roanoke,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.3,-80.03,37.32,-79.92,1,6,249,Unmodified
19740404.37.8,Summary,4/4/74,7:00:00,3,North Carolina,-,-,2,0,0,10,5.7,Caldwell,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.82,-81.53,35.87,-81.45,1,8,250,Unmodified
19740404.37.9,Summary,4/4/74,7:00:00,3,North Carolina,-,-,0,0,0,10,9.7,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.03,-83.97,35.17,-83.92,1,9,251,Unmodified
19740404.1.24,Summary,4/4/74,15:25:00,3,Alabama,-,-,0,0,0,10,0.1,Dale,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.32,-85.5,-,-,1,24,252,Unmodified
19740404.1.25,Summary,4/4/74,17:00:00,3,Alabama,-,-,1,0,0,10,0.1,Houston,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.3,-85.1,-,-,1,25,253,Unmodified
